Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
1,Abner,BRA,['DF'],Betis,22,2000,6.7,0,5,1,20.0,0.74,0.15,0.00,0.00,13.6,0,0,0,1.7,1.7,0.34,-1.7,-1.7,Matches,2022-2023
2,Álvaro Aceves,ESP,['GK'],Valladolid,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
3,Marcos Acuña,ARG,['DF'],Sevilla,30,1991,21.2,3,21,5,23.8,0.99,0.24,0.14,0.60,25.6,1,0,0,1.2,1.2,0.06,+1.8,+1.8,Matches,2022-2023
4,Julen Agirrezabala,ESP,['GK'],Athletic Club,21,2000,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
5,Álvaro Aguado,ESP,['MF'],Valladolid,26,1996,21.0,1,20,6,30.0,0.95,0.29,0.05,0.17,24.6,1,0,0,1.0,1.0,0.05,0.0,0.0,Matches,2022-2023
6,Joseph Aidoo,GHA,['DF'],Celta Vigo,26,1995,34.7,3,14,3,21.4,0.40,0.09,0.21,1.00,13.2,0,0,0,1.0,1.0,0.07,+2.0,+2.0,Matches,2022-2023
7,Sergio Akieme,ESP,['DF'],Almería,24,1997,25.5,1,23,7,30.4,0.90,0.27,0.04,0.14,20.2,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches,2022-2023
8,Babatunde Akinsola,NGA,['FW'],Valladolid,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
9,Paul Akouokou,CIV,"['MF', 'DF']",Betis,24,1997,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,2022-2023
10,David Alaba,AUT,['DF'],Real Madrid,30,1992,20.4,1,14,3,21.4,0.69,0.15,0.07,0.33,19.8,5,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches,2022-2023
11,Ángel Alarcón,ESP,"['FW', 'MF']",Barcelona,18,2004,0.3,0,1,1,100.0,3.60,3.60,0.00,0.00,15.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,2022-2023
12,Tomás Alarcón,CHI,['MF'],Cádiz,23,1999,2.5,0,2,1,50.0,0.81,0.40,0.00,0.00,36.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,2022-2023
13,Jordi Alba,ESP,['DF'],Barcelona,33,1989,15.8,2,13,4,30.8,0.82,0.25,0.15,0.50,23.3,0,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches,2022-2023
14,Raúl Albiol,ESP,['DF'],Villarreal,36,1985,23.5,0,2,1,50.0,0.08,0.04,0.00,0.00,25.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,2022-2023
15,Rubén Alcaraz,ESP,['MF'],Cádiz,31,1991,22.7,3,31,4,12.9,1.37,0.18,0.03,0.25,23.5,3,2,3,4.0,1.6,0.05,-1.0,-0.6,Matches,2022-2023
16,Omar Alderete,PAR,['DF'],Getafe,25,1996,22.7,1,17,8,47.1,0.75,0.35,0.06,0.13,17.6,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches,2022-2023
17,Iván Alejo,ESP,"['MF', 'FW']",Cádiz,27,1995,14.6,0,23,6,26.1,1.58,0.41,0.00,0.00,21.3,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches,2022-2023
18,Carles Aleñá,ESP,"['MF', 'FW']",Getafe,24,1998,23.5,2,33,10,30.3,1.40,0.42,0.06,0.20,22.3,0,0,0,2.3,2.3,0.07,-0.3,-0.3,Matches,2022-2023
19,Alejandro Alfaro,ESP,['MF'],Elche,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
20,Ángel Algobia,ESP,['MF'],Getafe,23,1999,12.6,0,7,1,14.3,0.55,0.08,0.00,0.00,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,2022-2023
21,Mohamed Ali Cho,FRA,"['FW', 'MF']",Real Sociedad,18,2004,6.5,1,23,12,52.2,3.53,1.84,0.04,0.08,18.3,0,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches,2022-2023
22,Domingos André Ribeiro Almeida,POR,['MF'],Valencia,22,2000,28.2,2,23,8,34.8,0.82,0.28,0.09,0.25,22.7,3,0,0,1.4,1.4,0.06,+0.6,+0.6,Matches,2022-2023
23,Marcos Alonso,ESP,['DF'],Barcelona,31,1990,13.0,1,6,2,33.3,0.46,0.15,0.17,0.50,12.0,0,0,0,0.9,0.9,0.15,+0.1,+0.1,Matches,2022-2023
24,Carlos Álvarez,ESP,['MF'],Sevilla,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
25,Gastón Álvarez,URU,['DF'],Getafe,22,2000,16.7,2,5,2,40.0,0.30,0.12,0.40,1.00,16.9,0,0,0,0.5,0.5,0.11,+1.5,+1.5,Matches,2022-2023
26,Yeray Álvarez,ESP,['DF'],Athletic Club,27,1995,25.9,1,8,1,12.5,0.31,0.04,0.13,1.00,16.0,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches,2022-2023
27,Selim Amallah,MAR,"['MF', 'FW']",Valladolid,25,1996,3.0,2,5,2,40.0,1.69,0.67,0.40,1.00,19.2,1,0,0,0.9,0.9,0.17,+1.1,+1.1,Matches,2022-2023
28,Amath,SEN,"['MF', 'FW']",Mallorca,26,1996,13.6,2,23,7,30.4,1.69,0.51,0.09,0.29,14.0,0,0,0,2.7,2.7,0.12,-0.7,-0.7,Matches,2022-2023
29,Jordan Amavi,FRA,['DF'],Getafe,28,1994,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
30,Marcos André,BRA,"['FW', 'MF']",Valencia,25,1996,5.0,1,17,2,11.8,3.42,0.40,0.06,0.50,14.6,0,0,0,1.5,1.3,0.08,-0.5,-0.3,Matches,2022-2023
31,Fabrizio Angileri,ARG,['DF'],Getafe,28,1994,6.5,0,3,0,0.0,0.46,0.00,0.00,,23.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,2022-2023
32,Josep Antoni Gayá,ESP,"['DF', 'MF']",Mallorca,22,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
33,José Antonio,ESP,"['MF', 'DF']",Cádiz,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
34,Anuar,MAR,"['MF', 'FW']",Valladolid,27,1995,2.3,1,3,1,33.3,1.29,0.43,0.33,1.00,13.0,0,0,0,0.4,0.4,0.12,+0.6,+0.6,Matches,2022-2023
35,Mauro Arambarri,URU,['MF'],Getafe,26,1995,11.0,0,8,0,0.0,0.73,0.00,0.00,,28.6,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,2022-2023
36,Ronald Araújo,URU,['DF'],Barcelona,23,1999,20.0,0,18,1,5.6,0.90,0.05,0.00,0.00,13.1,0,0,0,2.1,2.1,0.12,-2.1,-2.1,Matches,2022-2023
37,Adu Ares,ESP,"['FW', 'MF']",Athletic Club,20,2001,0.9,0,3,0,0.0,3.21,0.00,0.00,,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,2022-2023
38,Sergio Arribas,ESP,"['MF', 'FW']",Real Madrid,20,2001,0.2,0,1,0,0.0,4.74,0.00,0.00,,16.3,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches,2022-2023
39,Roberto Arroyo,ESP,['MF'],Valladolid,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
40,Ricard Artero,ESP,"['MF', 'FW']",Girona,19,2003,1.5,0,4,1,25.0,2.71,0.68,0.00,0.00,11.8,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches,2022-2023
41,Santiago Arzamendia,PAR,"['DF', 'MF']",Cádiz,24,1998,5.4,0,4,2,50.0,0.75,0.37,0.00,0.00,20.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,2022-2023
42,Sergio Asenjo,ESP,['GK'],Valladolid,33,1989,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
43,Marco Asensio,ESP,"['FW', 'MF']",Real Madrid,26,1996,16.0,9,58,24,41.4,3.62,1.50,0.16,0.38,21.5,5,0,1,6.3,5.5,0.10,+2.7,+3.5,Matches,2022-2023
44,Iago Aspas,ESP,['FW'],Celta Vigo,34,1987,31.9,12,75,29,38.7,2.35,0.91,0.13,0.34,19.5,7,2,3,11.0,8.7,0.12,+1.0,+1.3,Matches,2022-2023
45,Pierre-Emerick Aubameyang,GAB,['FW'],Barcelona,33,1989,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches,2022-2023
46,Ludwig Augustinsson,SWE,['DF'],Mallorca,28,1994,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
47,Ezequiel Ávila,ARG,"['FW', 'MF']",Osasuna,28,1994,19.0,8,64,21,32.8,3.37,1.11,0.09,0.29,21.9,2,2,3,7.0,4.7,0.07,+1.0,+1.3,Matches,2022-2023
48,Iddrisu Baba,GHA,"['MF', 'DF']",Mallorca,26,1996,18.9,0,12,2,16.7,0.63,0.11,0.00,0.00,24.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches,2022-2023
49,Srđan Babić,SRB,['DF'],Almería,26,1996,33.3,3,9,5,55.6,0.27,0.15,0.33,0.60,10.1,0,0,0,1.2,1.2,0.13,+1.8,+1.8,Matches,2022-2023
50,Loïc Bade,FRA,['DF'],Sevilla,22,2000,16.1,1,4,2,50.0,0.25,0.12,0.25,0.50,7.8,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches,2022-2023
51,Édgar Badía,ESP,['GK'],Elche,30,1992,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
52,Alex Baena,ESP,"['MF', 'FW']",Villarreal,21,2001,21.6,6,62,22,35.5,2.87,1.02,0.10,0.27,22.6,3,0,0,3.9,3.9,0.06,+2.1,+2.1,Matches,2022-2023
53,Alejandro Balde,ESP,['DF'],Barcelona,18,2003,27.5,1,19,4,21.1,0.69,0.15,0.05,0.25,17.9,0,0,0,1.9,1.9,0.10,-0.9,-0.9,Matches,2022-2023
54,Mikel Balenziaga,ESP,['DF'],Athletic Club,34,1988,1.3,0,1,0,0.0,0.78,0.00,0.00,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,2022-2023
55,Iván Balliu,ALB,['DF'],Rayo Vallecano,30,1992,35.9,0,6,1,16.7,0.17,0.03,0.00,0.00,17.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,2022-2023
56,Léo Baptistão,BRA,"['FW', 'MF']",Almería,29,1992,19.2,5,45,16,35.6,2.35,0.83,0.11,0.31,14.9,0,0,0,4.9,4.9,0.11,+0.1,+0.1,Matches,2022-2023
57,Keidi Bare,ALB,['MF'],Espanyol,24,1997,5.6,0,5,3,60.0,0.89,0.54,0.00,0.00,17.9,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches,2022-2023
58,Kike Barja,ESP,"['FW', 'MF']",Osasuna,25,1997,14.6,1,17,6,35.3,1.17,0.41,0.06,0.17,15.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches,2022-2023
59,Ander Barrenetxea,ESP,"['FW', 'DF']",Real Sociedad,20,2001,9.8,3,18,12,66.7,1.85,1.23,0.17,0.25,14.9,2,0,0,3.0,3.0,0.17,0.0,0.0,Matches,2022-2023
60,Pablo Barrios,ESP,['MF'],Atlético Madrid,19,2003,8.0,0,12,3,25.0,1.49,0.37,0.00,0.00,21.7,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,2022-2023
61,Rodrigo Battaglia,ARG,['MF'],Mallorca,31,1991,7.6,0,2,0,0.0,0.26,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,2022-2023
62,Bebé,CPV,['FW'],Rayo Vallecano,32,1990,0.7,0,4,0,0.0,6.00,0.00,0.00,,32.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,2022-2023
63,Héctor Bellerín,ESP,['DF'],Barcelona,27,1995,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
64,Fran Beltrán,ESP,['MF'],Celta Vigo,23,1999,31.7,0,24,2,8.3,0.76,0.06,0.00,0.00,27.3,0,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches,2022-2023
65,Iker Benito,ESP,"['FW', 'MF']",Osasuna,19,2002,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
66,Karim Benzema,FRA,['FW'],Real Madrid,34,1987,22.6,19,99,36,36.4,4.37,1.59,0.12,0.33,15.9,6,7,8,21.5,14.9,0.15,-2.5,-2.9,Matches,2022-2023
67,Yuri Berchiche,ESP,['DF'],Athletic Club,32,1990,26.7,1,28,7,25.0,1.05,0.26,0.04,0.14,20.4,0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches,2022-2023
68,Álex Berenguer,ESP,['FW'],Athletic Club,27,1995,25.5,4,56,19,33.9,2.19,0.74,0.07,0.21,18.0,4,0,0,4.3,4.3,0.08,-0.3,-0.3,Matches,2022-2023
69,Pedro Bigas,ESP,['DF'],Elche,31,1990,22.4,0,22,8,36.4,0.98,0.36,0.00,0.00,15.5,0,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches,2022-2023
70,El Bilal Touré,MLI,['FW'],Almería,20,2001,14.0,7,29,14,48.3,2.06,1.00,0.24,0.50,11.5,0,0,0,6.3,6.3,0.22,+0.7,+0.7,Matches,2022-2023
71,Antonio Blanco,ESP,['MF'],Cádiz,22,2000,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
72,Lautaro Blanco,ARG,"['DF', 'MF']",Elche,23,1999,9.7,0,1,1,100.0,0.10,0.10,0.00,0.00,21.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,2022-2023
73,Theo Bongonda,COD,"['MF', 'FW']",Cádiz,26,1995,21.5,4,42,14,33.3,1.95,0.65,0.07,0.21,21.1,2,1,1,5.2,4.4,0.10,-1.2,-1.4,Matches,2022-2023
74,Yassine Bounou,MAR,['GK'],Sevilla,31,1991,23.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
75,Lucas Boyé,ARG,['FW'],Elche,26,1996,27.4,7,71,20,28.2,2.60,0.73,0.10,0.35,14.4,1,0,1,8.3,7.5,0.11,-1.3,-0.5,Matches,2022-2023
76,Martin Braithwaite,DEN,"['FW', 'MF']",Espanyol,31,1991,27.3,10,58,25,43.1,2.13,0.92,0.17,0.40,16.0,4,0,0,9.2,9.2,0.16,+0.8,+0.8,Matches,2022-2023
77,Darko Brašanac,SRB,['MF'],Osasuna,30,1992,11.6,1,11,4,36.4,0.95,0.35,0.09,0.25,12.4,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches,2022-2023
78,Claudio Bravo,CHI,['GK'],Betis,39,1983,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
79,Ante Budimir,CRO,['FW'],Osasuna,31,1991,20.0,8,58,21,36.2,2.90,1.05,0.14,0.38,11.6,0,0,0,7.6,7.6,0.13,+0.4,+0.4,Matches,2022-2023
80,Manu Bueno,ESP,['MF'],Sevilla,18,2004,1.7,0,1,1,100.0,0.60,0.60,0.00,0.00,29.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,2022-2023
81,Santiago Bueno,URU,['DF'],Girona,23,1998,33.4,0,13,3,23.1,0.39,0.09,0.00,0.00,12.2,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches,2022-2023
82,Sergio Busquets,ESP,['MF'],Barcelona,34,1988,26.0,0,9,2,22.2,0.35,0.08,0.00,0.00,23.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,2022-2023
83,Leandro Cabrera,URU,['DF'],Espanyol,31,1991,29.7,0,23,6,26.1,0.78,0.20,0.00,0.00,11.2,0,0,0,2.3,2.3,0.10,-2.3,-2.3,Matches,2022-2023
84,Cala,ESP,['DF'],Cádiz,32,1989,1.5,0,1,0,0.0,0.66,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,2022-2023
85,Fernando Calero,ESP,"['DF', 'MF']",Espanyol,26,1995,17.9,0,7,2,28.6,0.39,0.11,0.00,0.00,9.1,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches,2022-2023
86,Alexander Callens,PER,['DF'],Girona,30,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
87,Eduardo Camavinga,FRA,"['MF', 'DF']",Real Madrid,19,2002,22.3,0,18,3,16.7,0.81,0.13,0.00,0.00,23.2,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches,2022-2023
88,Sergio Camello,ESP,['FW'],Rayo Vallecano,21,2001,26.7,6,76,19,25.0,2.85,0.71,0.08,0.32,16.0,0,0,0,7.3,7.3,0.10,-1.3,-1.3,Matches,2022-2023
89,Sergio Canales,ESP,"['FW', 'MF']",Betis,31,1991,26.7,4,38,10,26.3,1.42,0.37,0.08,0.30,22.8,6,1,1,4.3,3.5,0.09,-0.3,-0.5,Matches,2022-2023
90,Ander Capa,ESP,['DF'],Athletic Club,30,1992,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
91,Étienne Capoue,FRA,['MF'],Villarreal,34,1988,21.7,3,26,12,46.2,1.20,0.55,0.12,0.25,20.9,1,0,0,2.6,2.6,0.11,+0.4,+0.4,Matches,2022-2023
92,Isaac Carcelen,ESP,['DF'],Cádiz,29,1993,24.4,0,7,1,14.3,0.29,0.04,0.00,0.00,27.9,3,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,2022-2023
93,Juan Carlos,ESP,['GK'],Girona,34,1988,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
94,José Carlos Lazo,ESP,"['MF', 'FW']",Almería,26,1996,0.2,0,2,1,50.0,9.00,4.50,0.00,0.00,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,2022-2023
95,José Carlos Lazo,ESP,"['MF', 'FW']",Espanyol,26,1996,1.8,1,4,1,25.0,2.26,0.57,0.25,1.00,21.1,1,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches,2022-2023
96,Carmona,ESP,"['MF', 'DF']",Elche,20,2002,6.5,1,5,3,60.0,0.76,0.46,0.20,0.33,17.9,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches,2022-2023
97,Carmona,ESP,['DF'],Sevilla,20,2002,5.9,2,5,2,40.0,0.85,0.34,0.40,1.00,14.3,0,0,0,0.8,0.8,0.17,+1.2,+1.2,Matches,2022-2023
98,Yannick Carrasco,BEL,"['DF', 'MF']",Atlético Madrid,28,1993,25.7,7,66,21,31.8,2.56,0.82,0.09,0.29,17.2,2,1,1,8.0,7.2,0.11,-1.0,-1.2,Matches,2022-2023
99,Dani Carvajal,ESP,['DF'],Real Madrid,30,1992,19.8,0,12,0,0.0,0.61,0.00,0.00,,17.5,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches,2022-2023
100,William Carvalho,POR,['MF'],Betis,30,1992,27.1,3,26,9,34.6,0.96,0.33,0.12,0.33,16.5,0,0,0,3.1,3.1,0.12,-0.1,-0.1,Matches,2022-2023
101,Casemiro,BRA,['MF'],Real Madrid,30,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
102,Valentín Castellanos,ARG,['FW'],Girona,23,1998,28.9,13,85,32,37.6,2.95,1.11,0.14,0.38,15.0,0,1,1,11.2,10.4,0.12,+1.8,+1.6,Matches,2022-2023
103,Samu Castillejo,ESP,"['FW', 'MF']",Valencia,27,1995,15.1,4,37,10,27.0,2.44,0.66,0.11,0.40,18.5,2,0,0,2.9,2.9,0.08,+1.1,+1.1,Matches,2022-2023
104,Catena,ESP,['DF'],Rayo Vallecano,27,1994,34.5,1,14,5,35.7,0.41,0.15,0.07,0.20,8.9,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches,2022-2023
105,Edinson Cavani,URU,['FW'],Valencia,35,1987,16.1,5,31,8,25.8,1.93,0.50,0.10,0.38,14.7,3,2,3,6.0,3.6,0.12,-1.0,-0.6,Matches,2022-2023
106,Dani Ceballos,ESP,['MF'],Real Madrid,25,1996,17.4,0,18,5,27.8,1.04,0.29,0.00,0.00,21.0,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches,2022-2023
107,Álex Centelles,ESP,['DF'],Almería,24,1997,12.5,1,5,2,40.0,0.40,0.16,0.20,0.50,21.2,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches,2022-2023
108,Franco Cervi,ARG,"['MF', 'DF']",Celta Vigo,28,1994,21.0,0,23,6,26.1,1.09,0.29,0.00,0.00,19.4,0,0,0,2.3,2.3,0.10,-2.3,-2.3,Matches,2022-2023
109,Pep Chavarría,ESP,"['FW', 'MF']",Rayo Vallecano,24,1998,4.1,0,2,0,0.0,0.49,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,2022-2023
110,Pape Cheikh Diop,SEN,['MF'],Elche,24,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
111,Andreas Christensen,DEN,['DF'],Barcelona,26,1996,19.6,1,10,5,50.0,0.51,0.26,0.10,0.20,12.2,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches,2022-2023
112,Samuel Chukwueze,NGA,"['FW', 'MF']",Villarreal,23,1999,26.0,6,60,17,28.3,2.31,0.65,0.10,0.35,17.4,0,0,0,6.5,6.5,0.11,-0.5,-0.5,Matches,2022-2023
113,Chumi,ESP,['DF'],Almería,23,1999,16.5,1,3,1,33.3,0.18,0.06,0.33,1.00,10.2,0,0,0,0.4,0.4,0.13,+0.6,+0.6,Matches,2022-2023
